Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster_id
402,0,0.50626432,0.556694287,0.558327534,0.598242984,0.598242984,0.999015538,0.797425014,0.809339394,0.303489238,0.781599448,2790000000.0,0.0,0.460089077,0.000646065,0.232918312,0.177784333,0.177784333,0.177784333,0.224922001,0.310886327,0.067335179,0.112450126,0.180839045,0.022218494,0.848227381,0.690157764,0.690157764,0.217681102,6400000000.0,0.000464376,0.26418009,0.367562684,0.006801851,0.001317551,0.632491336,0.01989896,0.203343713,0.796656287,0.005088081,0.38348584,0.005365848,0.112413894,0.179880854,0.409917701,0.167916042,0.00188084,0.003363547,7990000000.0,0.000294278,0.068709677,0.018292378,0.395276,0.007909717,0.773993284,0.446893958,0.698559637,0.016662095,0.004217277,0.000465703,0.18979334,0.33716709,0.278551398,0.007027117,0.893588752,0.734989995,0.342045023,0.002998088,0.935894835,0.002366088,0.011274402,0.000160568,0.000103738,0.593929197,108000000.0,0.671575541,0.292021155,0.893588752,0.342045023,0.117170454,0.64942594,0.46009512,0.541848932,0.316484843,0.042459823,0,0.804933933,0.00399977,0.624928768,0.598244856,0.841359216,0.289210492,0.027549708,0.567263945,1,0.01689433,0
407,0,0.541851509,0.608591365,0.600567482,0.598170916,0.598170916,0.998948982,0.798087941,0.809999365,0.304786678,0.782305976,932000000.0,968000000.0,0.462796608,0.000367037,0.0,0.233154945,0.233154945,0.233154945,0.252812707,0.318172172,0.011615772,0.094536276,0.199517963,0.021992637,0.847892967,0.689583113,0.689583372,0.217609658,6940000000.0,0.000485263,0.264393003,0.375023285,0.011901991,0.009623363,0.630681087,0.001436271,0.040027814,0.959972186,0.006342164,0.370594498,0.005365848,0.094549481,0.198582309,0.394796248,0.03898051,0.000708105,0.008918225,0.000153814,0.000114988,0.014032258,0.006641893,0.391669116,0.007027179,0.769522753,0.116918035,0.135392457,0.062240052,0.010036324,0.014803151,0.021881959,0.342730254,0.277143134,0.005170328,0.483660882,0.732825792,0.326846239,0.01638483,0.94642501,0.003606821,0.005407163,0.000139843,0.000125904,0.593966542,0.000175685,0.671524493,0.163475656,0.483660882,0.326846239,0.11345639,0.621018494,0.44633119,0.567442067,0.312193592,0.024590951,0,0.839576345,0.009184814,0.622805097,0.598167844,0.842387498,0.275820553,0.026813626,0.565263305,1,0.095201316,0
408,0,0.551503924,0.613225033,0.596445206,0.601457213,0.601457213,0.999061525,0.797511753,0.809409961,0.303544829,0.781674817,3330000000.0,153000000.0,0.45896681,0.000174017,0.17157607,0.199485905,0.199485905,0.199485905,0.257539945,0.310780222,0.087693029,0.136470971,0.211568879,0.023032858,0.850412427,0.693442074,0.693438525,0.218057518,9000000000.0,0.000531753,0.265426487,0.369341679,0.011860181,0.007870371,0.630752318,0.009206723,0.148562445,0.851437555,0.005507963,0.377845948,0.005365848,0.136425815,0.210625141,0.411897811,0.277361319,0.000921145,0.006869698,0.000137573,0.00062865,0.06983871,0.072687749,0.416374573,0.014888994,0.847977837,0.492216595,0.724114087,0.013897413,0.007796527,0.000641693,0.114697418,0.335304177,0.277330234,0.010841944,0.731657637,0.739988458,0.332249895,0.002685967,0.945046112,0.002904238,0.010460397,0.000110037,761000000.0,0.59395638,617000000.0,0.671573536,0.201244124,0.731657637,0.332249895,0.114599751,0.646539066,0.459893735,0.538867537,0.315241277,0.024677235,0,0.837258579,0.003138199,0.624098013,0.601455055,0.843878586,0.281455839,0.026828143,0.565328788,1,0.024520936,0
409,0,0.479647053,0.547045355,0.531505969,0.599655515,0.599655515,0.998981913,0.797422108,0.809340696,0.303554738,0.781591168,8410000000.0,391000000.0,0.464056432,0.000377038,0.146067416,0.184779402,0.184779402,0.184779402,0.218209322,0.321249204,0.031625754,0.098363325,0.174738269,0.022043286,0.847958092,0.689251785,0.689251785,0.217572807,6270000000.0,0.000442142,0.263731729,0.377966544,0.011787171,0.008721913,0.631634498,0.005784295,0.114581129,0.885418871,0.00520471,0.37422917,0.005365848,0.09831941,0.173750094,0.401874004,0.133433283,0.000750713,0.008424666,0.000107383,0.000195933,0.032580645,0.030348251,0.394088781,0.019930739,0.823815608,0.413696059,0.546480561,0.022539256,0.00864533,0.001366451,0.087241959,0.346425899,0.277255721,0.008463117,0.716046178,0.736860917,0.329939066,0.0,0.936497217,0.002311459,0.015754064,0.000156456,0.000121201,0.593971548,1810000000.0,0.671575968,0.356291788,0.716046178,0.329939066,0.110933234,0.648833623,0.460576683,0.586169869,0.315465662,0.024827973,0,0.803464476,0.002168149,0.624065527,0.599651424,0.840609232,0.278974029,0.027138885,0.566405934,1,0.032782152,0
410,0,0.50972554,0.596870911,0.558327534,0.597536719,0.597522305,0.998940316,0.797568749,0.809463342,0.303897709,0.781638466,9140000000.0,53500000.0,0.464193989,0.000267027,0.119850187,0.193544309,0.193544309,0.193544309,0.226812896,0.323512768,0.037479014,0.091686345,0.196655871,0.022022204,0.847879686,0.689469746,0.689469746,0.217578187,0.000100581,0.000545303,0.264383679,0.377184159,0.006159107,0.005285176,0.630830742,0.007971986,0.137860145,0.862139855,0.005608129,0.374826375,0.005365848,0.09175664,0.193673177,0.399502695,0.143928036,0.000973898,0.006493978,0.000547615,0.000470542,0.037741935,0.029038086,0.38997309,0.012300089,0.753557038,0.298291791,0.321305007,0.036776492,0.005598384,0.002009155,0.096866134,0.346285808,0.278546876,0.001804833,0.663380682,0.732151016,0.330963372,0.01120731,0.941776311,0.002583213,0.015094035,9780000000.0,9570000000.0,0.593917167,3280000000.0,0.671567848,0.207195481,0.663380682,0.330963372,0.117344316,0.636475505,0.458084039,0.589779665,0.313440095,0.046711065,0,0.827171794,0.012036481,0.623634296,0.597533851,0.842747462,0.280560866,0.026853572,0.565439407,1,0.026696011,0
416,0,0.473017111,0.535106847,0.525349323,0.596924141,0.596924141,0.998972439,0.797381713,0.809307626,0.303503982,0.78156422,497000000.0,951000000.0,0.461350578,0.000352035,0.584877012,0.166280393,0.166280393,0.166280393,0.214332987,0.31742944,0.109775096,0.101294683,0.170671085,0.022157542,0.848210558,0.689709492,0.689708165,0.217628095,4200000000.0,0.000435179,0.264363475,0.376010581,0.007016515,0.003092377,0.634435487,0.015193463,0.185143755,0.814856245,0.007849807,0.377376237,0.006624135,0.101250672,0.169662921,0.413642131,0.352323838,0.002168951,0.002916953,0.000111013,0.006505881,0.126935484,0.233961488,0.401178173,0.004757401,0.776702134,0.309472211,0.642368679,0.06691413,0.003256484,0.002093489,0.169502799,0.340556999,0.278783222,0.010060961,0.874614139,0.734790159,0.33806083,0.0,0.926908828,0.002232284,0.043238411,4980000000.0,2210000000.0,0.593921079,1740000000.0,0.671569634,0.034192371,0.874614139,0.33806083,0.110933234,0.629654274,0.457436452,0.564034984,0.311278843,0.041205075,0,0.796539259,0.001135127,0.623362069,0.596922171,0.840113364,0.285797724,0.029853277,0.568904452,1,0.01893979,0
424,0,0.484132014,0.554241169,0.541142459,0.60952882,0.609608095,0.999062912,0.797469698,0.8094028,0.30346821,0.781674536,0.000162701,625000000.0,0.46639994,0.000392039,0.0,0.17791075,0.17791075,0.17791075,0.221329299,0.320117422,0.014126473,0.101946096,0.174964224,0.022088956,0.848033393,0.689269645,0.689269645,0.217580582,5470000000.0,0.000489281,0.263643145,0.373765881,0.008587805,0.008302692,0.630847523,0.002292561,0.059134746,0.940865254,0.007149281,0.370161693,0.00578812,0.101364665,0.17313174,0.396086401,0.083958021,0.000856218,0.007386313,0.000844734,0.000250401,0.021935484,0.023444913,0.399923113,0.006126848,0.766976386,0.192895215,0.195224817,0.033120421,0.008267905,0.004041086,0.043108452,0.350743109,0.27706146,0.001182717,0.665057758,0.732767128,0.327602833,0.0,0.936266063,0.002326098,0.024797025,8020000000.0,8500000000.0,0.593934031,4050000000.0,0.671568651,0.093237793,0.665057758,0.327602833,0.110933234,0.639072151,0.457681707,0.584707408,0.314115098,0.033869146,0,0.809906231,0.001582323,0.623835227,0.609524974,0.840851362,0.276441489,0.026878253,0.565542066,1,0.065227203,0
427,0,0.494710671,0.545900567,0.549172868,0.607842431,0.607842431,0.999007103,0.797390428,0.809314006,0.303446457,0.781573203,0.000190338,2770000000.0,0.464217475,0.000739074,0.257313493,0.150393999,0.150393999,0.150393999,0.21518389,0.321213836,0.020372975,0.099584724,0.170671085,0.022133884,0.848093625,0.689710444,0.689710444,0.217629306,5600000000.0,0.000412196,0.265306043,0.384113856,0.003590004,0.001738643,0.634312201,0.01129775,0.163769387,0.836230613,0.005055517,0.380348839,0.005365848,0.099589623,0.169708167,0.400031885,0.142428786,0.002521989,0.002507077,9270000000.0,0.000170968,0.042741935,0.014432384,0.394167929,0.010369443,0.70301486,0.135443917,0.280353193,0.059570356,0.001688613,0.002239942,0.140953463,0.347639934,0.276539258,0.005264643,0.819194769,0.727537023,0.334484619,0.008014144,0.917197512,0.00223766,0.040098557,6460000000.0,300000000.0,0.59388148,4290000000.0,0.67157782,0.435632717,0.819194769,0.334484619,0.115720472,0.652858888,0.460824005,0.601535502,0.316633406,0.077737521,0,0.797758068,0.003605277,0.623324187,0.607841872,0.840227722,0.282972379,0.031192066,0.569221579,1,0.021907253,0
431,0,0.504119339,0.566288705,0.548583971,0.599792444,0.599792444,0.999016231,0.797446733,0.809354107,0.303525735,0.781614325,5190000000.0,883000000.0,0.471533177,0.000407041,0.250126531,0.183473094,0.183473094,0.183473094,0.232012858,0.348801019,0.079102198,0.11570719,0.188973413,0.022056671,0.847996772,0.689313618,0.689313618,0.217583874,4280000000.0,0.000441418,0.263776799,0.415716628,0.010246458,0.009286489,0.631375255,0.010358475,0.157329867,0.842670133,0.006136242,0.377486954,0.005821025,0.115711564,0.187987331,0.412811502,0.224887556,0.000507238,0.012447431,0.000237695,0.00134354,0.069516129,0.13092255,0.416227584,0.012474405,0.844204214,0.769361352,0.830797306,0.087618462,0.009204292,0.003062229,0.151685546,0.368667325,0.277112055,0.003045579,0.918304414,0.740160482,0.334707018,0.001396378,0.938384295,0.002415502,0.018887945,0.000117306,0.000113434,0.593951672,3590000000.0,0.67156932,0.101381634,0.918304414,0.334707018,0.11325382,0.633536107,0.457750406,0.707042738,0.312700156,0.028497421,0,0.81646818,0.001262717,0.624204652,0.599789043,0.842065974,0.282291347,0.027004013,0.566003179,1,0.022952117,0
432,0,0.504509336,0.552278674,0.543872798,0.604786751,0.604808371,0.998982607,0.797421278,0.80933002,0.303551596,0.781589062,0.000166054,458000000.0,0.462266509,0.000390039,0.405607855,0.20913573,0.20913573,0.20913573,0.230689231,0.321390677,0.14802547,0.110414461,0.191910823,0.022068081,0.847979385,0.689192634,0.689192634,0.217569472,5340000000.0,0.000459086,0.263124072,0.378618531,0.00603243,0.002108581,0.630862933,0.010714123,0.159839163,0.840160837,0.005377401,0.371266633,0.007027518,0.110125881,0.190619109,0.400910744,0.313343328,0.012173719,0.000519177,0.000134324,0.0008208,0.090483871,0.02109484,0.393478212,0.003346185,0.752461515,0.246730962,0.476838674,0.162167051,0.003022455,0.005893631,0.145851665,0.342955656,0.293421956,0.008125008,0.868773765,0.732091024,0.334528319,0.00258986,0.944848936,0.002263949,0.064715254,4480000000.0,2190000000.0,0.593915116,5220000000.0,0.671568782,0.215182976,0.868773765,0.334528319,0.113463985,0.628787795,0.45701494,0.576485273,0.311705914,0.047653411,0,0.808833206,0.012498197,0.623627705,0.604788629,0.841335402,0.282549107,0.026840196,0.565381855,1,0.022535376,0
436,0,0.470530883,0.535542957,0.517907811,0.605168711,0.604981334,0.998961115,0.79738531,0.809314917,0.303533952,0.781524501,0.000190338,4800000000.0,0.462046753,0.000258026,0.330296589,0.173275462,0.173275462,0.173275462,0.209133024,0.319657636,0.029901538,0.095269115,0.170520449,0.022088877,0.848161573,0.689745155,0.689719908,0.21760413,7080000000.0,0.000449553,0.26427256,0.379438173,0.005882041,0.005380624,0.63423549,0.013826499,0.178462376,0.821537624,0.005252124,0.378917337,0.005622989,0.095241585,0.169466858,0.401465389,0.106446777,0.000900855,0.007019986,0.000222409,0.000226949,0.037096774,0.01843632,0.391963094,0.010261425,0.749191406,0.491280234,0.521119865,0.043147034,0.005429856,0.001402621,0.16311447,0.34238782,0.271495967,0.001525089,0.872435787,0.731780414,0.336973496,0.00216435,0.931824637,0.002238294,0.028072073,0.000199255,0.000193291,0.593913204,4540000000.0,0.67158103,0.230621707,0.872435787,0.336973496,0.113601611,0.653657835,0.460814098,0.574577233,0.317074611,0.04881597,0,0.797317705,0.006313379,0.623646993,0.605164911,0.840199684,0.284806654,0.03031476,0.569034704,1,0.019792142,0
437,0,0.466484668,0.539413432,0.516408801,0.597709682,0.597954713,0.998964004,0.797385725,0.809311141,0.303528393,0.781558606,7470000000.0,0.0,0.46202159,0.00040004,0.180888754,0.165100501,0.165100501,0.165100501,0.212914815,0.319834477,0.059258587,0.096164807,0.171122995,0.02208175,0.8480219,0.689266846,0.689266846,0.217614742,716000000.0,0.000425322,0.263936872,0.381971611,0.007863314,0.006472968,0.633698511,0.017013651,0.192943737,0.807056263,0.005584297,0.381374376,0.005365848,0.096145391,0.170175703,0.418828198,0.226386807,0.000598541,0.010580786,0.0001905,0.000922927,0.073064516,0.06311414,0.392664119,0.008787228,0.804032746,0.740824017,0.821939,0.015128668,0.006896467,0.000413695,0.194000955,0.342491006,0.277262256,0.002852766,0.96266665,0.738225498,0.340789514,0.000740933,0.931702711,0.002242506,0.021546983,0.000145119,0.000135352,0.593940477,759000000.0,0.671569282,0.121134257,0.96266665,0.340789514,0.112564966,0.635150422,0.458240066,0.57601438,0.312496483,0.036900148,0,0.797529456,0.001018289,0.623869096,0.597708373,0.840249743,0.287117974,0.029204141,0.568662591,1,0.018015352,0
441,0,0.499146882,0.559147405,0.54371219,0.59876908,0.59876908,0.99899289,0.797412425,0.809328458,0.303514616,0.781589343,5890000000.0,662000000.0,0.456970551,0.000387039,0.292843405,0.181366146,0.181366146,0.181366146,0.227380165,0.295076749,0.116399716,0.112694406,0.184755592,0.022187157,0.848139586,0.689817434,0.689817434,0.217612379,0.000111807,0.000509943,0.26426712,0.341995455,0.009055822,0.00554407,0.631523541,0.016685361,0.191613508,0.808386492,0.010146963,0.380393573,0.005644925,0.112316185,0.182271322,0.421630898,0.374812594,0.001257951,0.0050244,0.000145216,0.006996091,0.112903226,0.096282479,0.402297551,0.00167827,0.831316439,0.592683406,0.8787185,0.0272314,0.005909144,0.00079866,0.180848195,0.328665644,0.277502488,0.008477806,0.902634501,0.741321828,0.339629773,0.001935304,0.935030957,0.002299598,0.026687616,0.000106157,7270000000.0,0.593942273,967000000.0,0.671572625,0.021410014,0.902634501,0.339629773,0.115430294,0.644121751,0.45943408,0.490735777,0.314879629,0.032160447,0,0.80682956,0.0026458,0.62371743,0.59876975,0.84146126,0.28687988,0.027040847,0.566121426,1,0.018167276,0
442,0,0.47316336,0.538323157,0.515712833,0.599136626,0.59915104,0.998918247,0.797413808,0.809313745,0.303673171,0.781545132,0.000139689,7760000000.0,0.463689053,0.000426043,0.790160947,0.153090894,0.153090894,0.153090894,0.21282027,0.319940581,0.019147874,0.091442065,0.172252768,0.022297178,0.848115106,0.689709521,0.689709521,0.217625437,6100000000.0,0.000447058,0.26552051,0.38296822,0.00780528,0.006509775,0.633334132,0.007112047,0.129455513,0.870544487,0.005994279,0.374812954,0.006112289,0.091805494,0.171027826,0.400531602,0.157421289,0.00089071,0.007095984,0.000257758,0.000644536,0.04,0.028791328,0.387870017,0.005616315,0.784824521,0.483603273,0.537413385,0.251358015,0.006839928,0.010390649,0.128169932,0.347150401,0.27727075,0.00284822,0.93844067,0.73443496,0.332190628,0.000236157,0.931980176,0.002240429,0.03000759,0.000126516,0.000118401,0.593936926,0.000169656,0.67158787,0.126096425,0.93844067,0.332190628,0.111146055,0.672778166,0.465126126,0.591925113,0.319514712,0.037167659,0,0.797787576,0.0026872,0.623803034,0.59913772,0.840191902,0.279937115,0.02724747,0.566678015,1,0.028649967,0
445,0,0.474723346,0.508177061,0.526634188,0.60604794,0.606062353,0.998827311,0.797236317,0.809179903,0.303553288,0.781588501,0.00034159,0.000178275,0.456084816,0.000279028,0.0,0.224979984,0.224979984,0.224979984,0.216791151,0.310744854,0.022036693,0.081508021,0.158544852,0.022049796,0.848038922,0.687295008,0.687295008,0.217661504,6280000000.0,0.000439646,0.263622942,0.369574532,0.009299815,0.00372807,0.630353694,0.003203567,0.076609124,0.923390876,0.005778123,0.371359457,0.00624086,0.081497223,0.157529598,0.396993394,0.067466267,0.001184909,0.005332662,6230000000.0,0.000162647,0.018709677,0.009920244,0.387530811,0.007619592,0.778501453,0.169531555,0.285345166,0.037608923,0.005400601,0.00342842,0.057859829,0.329445399,0.277576328,0.010418681,0.699042851,0.733478836,0.32824277,0.004579798,0.959786886,0.00216494,0.036992948,0.000165412,9980000000.0,0.593957941,6020000000.0,0.671577459,0.209191094,0.699042851,0.32824277,0.112620341,0.647097946,0.460624903,0.536013133,0.315092274,0.031337161,0,0.781866594,0.001561758,0.62371359,0.606049585,0.839157385,0.277102435,0.026720353,0.564796542,1,0.050214079,0
446,0,0.501828109,0.558438727,0.549440548,0.603453495,0.603482322,0.999032754,0.797434006,0.809352154,0.303468935,0.781612922,9450000000.0,2820000000.0,0.465876551,0.000717072,0.116813443,0.17955417,0.17955417,0.17955417,0.222842016,0.327226427,0.038840238,0.10829737,0.177449725,0.022148234,0.848213934,0.689320139,0.689318523,0.217585447,6930000000.0,0.000432609,0.263906567,0.387019858,0.005992493,0.004937073,0.632369762,0.010634786,0.159294978,0.840705022,0.006320613,0.376910999,0.005687579,0.108253131,0.176510067,0.401017921,0.140929535,0.000994187,0.006364184,0.000203684,0.00059839,0.040322581,0.069612091,0.408685918,0.014307287,0.751361066,0.30897118,0.36354434,0.07816688,0.004983623,0.003686037,0.112297784,0.349729194,0.287206794,0.002961172,0.668085269,0.731992116,0.332584241,0.015278887,0.934908129,0.002311077,0.021515097,9770000000.0,869000000.0,0.593915184,6170000000.0,0.671584871,0.113537987,0.668085269,0.332584241,0.122322308,0.663523589,0.462576059,0.611303082,0.31871527,0.047955987,0,0.806166151,0.019382411,0.623567068,0.603454607,0.841063291,0.282491596,0.027484546,0.567154732,1,0.022625974,0
448,0,0.47316336,0.537505451,0.523100808,0.59742141,0.59742141,0.998974749,0.797400527,0.809317521,0.303531777,0.781574746,5540000000.0,1320000000.0,0.462533236,0.000306031,0.451563923,0.189498968,0.189498968,0.189498968,0.215845703,0.318914904,0.030521651,0.097223353,0.17217745,0.022072948,0.847996501,0.689718148,0.689718148,0.217647023,6370000000.0,0.00045145,0.264017686,0.378022428,0.01149076,0.010146765,0.63231942,0.003501765,0.08177888,0.91822112,0.007302617,0.372788722,0.005651019,0.097187617,0.171201267,0.40242865,0.142428786,0.000493036,0.012805219,0.000230243,0.000907041,0.030483871,0.040183306,0.393828724,0.005578064,0.816738668,0.465951104,0.506853961,0.033042686,0.010240902,0.002104813,0.08300823,0.343913715,0.27710003,0.003580672,0.946029451,0.735704636,0.329211105,0.0,0.932199071,0.00227075,0.010501774,0.000135986,0.000129887,0.593963395,2520000000.0,0.671570406,0.079393646,0.946029451,0.329211105,0.110933234,0.639722732,0.458298159,0.573394856,0.31415191,0.025459381,0,0.798453415,0.002889818,0.624453956,0.597420373,0.840201113,0.277318649,0.027257159,0.566700406,1,0.046936285,0
455,0,0.506166821,0.558602268,0.56041544,0.600837429,0.600844636,0.99902559,0.797461674,0.809377152,0.303532019,0.781651098,5930000000.0,645000000.0,0.467500398,0.000227023,0.085130074,0.188066242,0.188066242,0.188066242,0.226812896,0.326766641,0.032003872,0.104877453,0.180462454,0.022191344,0.848537184,0.692361702,0.692361212,0.217830615,6460000000.0,0.000498913,0.264321514,0.387029172,0.008769395,0.005678196,0.631054027,0.005975798,0.116878798,0.883121202,0.005285772,0.373645386,0.006108024,0.104874037,0.178365131,0.398787283,0.127436282,0.001233604,0.00512687,0.000133369,0.000170968,0.034032258,0.009526607,0.393998327,0.006710716,0.782524345,0.254207698,0.367943782,0.063617059,0.005897757,0.004272238,0.078712151,0.352364797,0.277507196,0.007767429,0.632257392,0.734102537,0.329615178,0.010212292,0.941244276,0.00243115,0.012515219,0.000107662,7620000000.0,0.59394084,5400000000.0,0.671587115,0.36167878,0.632257392,0.329615178,0.116831624,0.665494078,0.464156586,0.609235249,0.31804734,0.033186206,0,0.810692099,0.001356912,0.623396875,0.600833326,0.841170476,0.279112866,0.026929371,0.565741203,1,0.032075668,0
456,0,0.495783162,0.550425207,0.538037368,0.624828839,0.624828839,0.999001672,0.797454757,0.809357622,0.303569965,0.781577553,0.000468212,0.000246189,0.460927841,0.000163016,0.280898876,0.172727656,0.172727656,0.172727656,0.216696606,0.315590295,0.038008379,0.102516082,0.180161181,0.022192166,0.848277495,0.692884215,0.692884215,0.21763653,6280000000.0,0.000468768,0.264212727,0.3719962,0.00510014,0.004970137,0.631304708,0.016481091,0.190797231,0.809202769,0.004993059,0.383563007,0.005365848,0.102472031,0.17918709,0.408239028,0.11844078,0.000580281,0.010889047,896000000.0,0.000162647,0.046612903,0.004811774,0.392584971,0.00369728,0.726606429,0.559033687,0.555845829,0.168898509,0.00504432,0.004500624,0.19909679,0.339277016,0.276858188,0.000502347,0.999503999,0.729157657,0.340868392,0.0,0.935372658,0.002256256,0.06426845,0.000182951,0.000190196,0.593893435,0.000154195,0.671582803,0.367109197,0.999503999,0.340868392,0.110933234,0.657817591,0.461276207,0.556166364,0.318447482,0.055923089,0,0.80584931,6410000000.0,0.623684064,0.624830128,0.841323096,0.28673166,0.02697316,0.56589872,1,0.018264884,0
457,0,0.471554624,0.540231138,0.523850313,0.597529512,0.597450237,0.998992197,0.797391535,0.809315959,0.30347957,0.781566746,3840000000.0,509000000.0,0.463808158,0.00040004,0.151634781,0.167123172,0.167123172,0.167123172,0.214805711,0.320612577,0.036390036,0.100561843,0.171424268,0.02219411,0.851153626,0.689821127,0.689815905,0.217631201,5640000000.0,0.000450002,0.26425935,0.383210387,0.012214002,0.012260336,0.632683456,0.006460938,0.122471808,0.877528192,0.007916075,0.375160764,0.006958053,0.100542283,0.170462258,0.402872098,0.20089955,0.000641149,0.009852402,0.006306747,0.00176037,0.048387097,0.108382416,0.403349088,0.007148567,0.847638612,0.72891793,0.700492627,0.044678356,0.012313126,0.002193871,0.107824634,0.346717999,0.276977925,9910000000.0,0.831635848,0.738763424,0.331035299,0.002017723,0.929867027,0.002251467,0.02552929,0.000124862,0.000136406,0.593962736,229000000.0,0.671570643,0.056067201,0.831635848,0.331035299,0.113202222,0.638759929,0.458412158,0.588771776,0.313902529,0.023970794,0,0.799162293,0.002619519,0.625250574,0.597529239,0.840294586,0.279464979,0.027783025,0.567598016,1,0.030467797,0
460,0,0.519767952,0.577627562,0.561004336,0.607482091,0.607482091,0.99908891,0.797600983,0.809459566,0.3036432,0.781729694,0.00010257,7160000000.0,0.473707254,0.0,0.268751898,0.186338545,0.186338545,0.186338545,0.229554694,0.327544741,0.020524222,0.107483104,0.186261957,0.0220912,0.848046628,0.68996254,0.68996254,0.217659453,7280000000.0,0.000476629,0.26443341,0.39169554,0.012980303,0.01080554,0.630612252,0.003007505,0.073071923,0.926928077,0.006862685,0.369637181,0.005365848,0.107463319,0.185302768,0.398085268,0.109445277,0.00079535,0.00796014,0.00013184,0.000534087,0.02483871,0.048070737,0.412496325,0.01136593,0.812146521,0.367416473,0.417727179,0.183439627,0.011062594,0.015922664,0.060789581,0.369247294,0.277121074,0.005304654,0.76936299,0.735304943,0.328312815,0.0,0.9400766,0.002560567,0.013540511,0.000154597,0.000140487,0.593976339,0.000190161,0.671599915,0.099520788,0.76936299,0.328312815,0.110933234,0.677396661,0.470950598,0.634195475,0.318847097,0.022569924,0,0.822163044,0.002084055,0.624129688,0.607482536,0.841657966,0.276959974,0.026791157,0.565158396,1,0.052713735,0
463,0,0.519621703,0.582751853,0.56774988,0.606761412,0.606761412,0.99910578,0.797597386,0.809487819,0.303601386,0.781744291,7400000000.0,2730000000.0,0.463595112,0.000320032,0.116509768,0.24731364,0.24731364,0.24731364,0.256972677,0.328499682,0.053057459,0.131096816,0.211418242,0.022112835,0.848049722,0.689440056,0.689440056,0.217596245,8290000000.0,0.000476853,0.264100054,0.376820908,0.006058015,0.004021275,0.63093896,0.009826827,0.153429876,0.846570124,0.005422396,0.376586674,0.007461977,0.129977038,0.209230073,0.401549791,0.095952024,0.000927232,0.006826148,6630000000.0,0.000230732,0.029516129,0.016130312,0.399742204,0.010523704,0.752534618,0.259329045,0.390459624,0.084840938,0.003923795,0.003768555,0.119246606,0.345569543,0.286346862,0.005864878,0.737295454,0.732089294,0.332702919,0.006735983,0.943128661,0.002717982,0.009025149,0.000176075,0.000118951,0.593917001,0.000105874,0.671575421,0.22808679,0.737295454,0.332702919,0.116100149,0.646167028,0.459812829,0.588986636,0.315192046,0.047460532,0,0.821745719,0.008286735,0.622824136,0.606758253,0.842517815,0.281905502,0.026882032,0.565557399,1,0.023631516,0
