Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster_id
26,0,0.534100327,0.584986917,0.577814658,0.612108851,0.611085487,0.999111095,0.797679007,0.809541461,0.303733112,0.781815168,0.000138186,3530000000.0,0.466248962,0.000648065,0.168033202,0.19063672,0.19063672,0.19063672,0.236929186,0.325281177,0.020115855,0.109274489,0.191684869,0.022088103,0.848028382,0.689332489,0.689332489,0.217585942,729000000.0,0.000476279,0.263784569,0.381114713,0.005899514,0.004287655,0.631304023,0.008261064,0.140490371,0.859509629,0.005438552,0.376348463,0.00584357,0.109279072,0.190619109,0.39846039,0.070464768,0.000906942,0.006972167,8540000000.0,0.00013617,0.023548387,0.012581702,0.398238394,0.012198053,0.750042555,0.180071764,0.245082684,0.051130683,0.004252579,0.003491486,0.077401716,0.348315615,0.252844397,0.004607176,0.517559385,0.731878859,0.330067572,0.01751563,0.941338793,0.002515507,0.015427189,0.000142116,0.000107534,0.593913846,8270000000.0,0.671572459,0.261427295,0.517559385,0.330067572,0.118755774,0.643058554,0.459297876,0.599494297,0.31458919,0.048681551,0,0.821743765,0.008844019,0.623329495,0.612108755,0.8423143,0.280769965,0.026996911,0.565979587,1,0.026130588,7
27,0,0.579973675,0.624781945,0.617538412,0.606538001,0.606538001,0.999108207,0.797582998,0.809462431,0.303571416,0.781725203,6810000000.0,221000000.0,0.47125974,0.000371037,0.185747545,0.2218617,0.2218617,0.2218617,0.262834452,0.336245314,0.067607423,0.141682273,0.219326655,0.022103748,0.848050663,0.689521366,0.689522145,0.21760258,7810000000.0,0.000482518,0.264424086,0.382819195,0.009601842,0.0038466,0.630741702,0.004334346,0.095020709,0.904979291,0.005169755,0.372784248,0.005365848,0.141677659,0.218414901,0.399277621,0.212893553,0.004281091,0.001477263,0.000103179,0.000251914,0.042580645,0.097545643,0.439904118,0.055762742,0.793066658,0.201186009,0.413401414,0.028794703,0.004541723,0.001882861,0.08085137,0.364352071,0.277685464,0.013414752,0.796257314,0.734509132,0.329326283,0.003299428,0.959907566,0.002771273,0.015823294,7430000000.0,3480000000.0,0.593937239,1590000000.0,0.671568881,0.451885493,0.796257314,0.329326283,0.112839675,0.634921935,0.457161142,0.6386474,0.313464046,0.030372225,0,0.846106942,0.018713611,0.623510294,0.606535197,0.843470672,0.277922667,0.026811144,0.565251929,1,0.040096534,7
28,0,0.493833179,0.591146969,0.536217142,0.602646334,0.602646334,0.999017386,0.797532919,0.809426887,0.303673896,0.781606747,9660000000.0,0.0,0.466292578,0.000205021,0.167020954,0.190257469,0.190257469,0.190257469,0.221612934,0.323654241,0.038053753,0.105284586,0.190931686,0.022079364,0.848017312,0.689630779,0.689630779,0.217580987,6650000000.0,0.000479299,0.26435959,0.382958906,0.017493861,0.014913529,0.630639991,0.003408749,0.080176558,0.919823442,0.007167607,0.370232149,0.005365848,0.105264872,0.189917804,0.40097505,0.178410795,0.00071622,0.008837104,0.000220689,0.000532574,0.036935484,0.019749423,0.39567174,0.00234809,0.891230363,0.725072279,0.784446509,0.393125627,0.01561161,0.02453507,0.084733276,0.355159863,0.277062403,0.005211062,0.984423191,0.739908764,0.32925133,0.0,0.946856187,0.002503283,0.021724283,0.000172426,0.000164368,0.593998188,0.000241682,0.671655414,0.084383857,0.984423191,0.32925133,0.110933234,0.817842504,0.513537652,0.603138633,0.337001408,0.016769337,0,0.830716241,0.001424447,0.62441037,0.602647957,0.842255993,0.277250934,0.026798351,0.565192467,1,0.047903515,7
29,0,0.513869254,0.5611099,0.554312329,0.609290996,0.609290996,0.999084866,0.797501239,0.809388869,0.303477395,0.781639589,0.000135642,3110000000.0,0.474861394,0.000247025,0.283125822,0.187476297,0.187476297,0.187476297,0.222652926,0.327084954,0.024562518,0.109437342,0.180387136,0.0221211,0.848066215,0.689403296,0.689403296,0.217592104,6890000000.0,0.000445461,0.263993597,0.385855594,0.013398398,0.009359478,0.630666703,0.002468562,0.062732412,0.937267588,0.005359187,0.370672783,0.006052574,0.10909994,0.179443481,0.398298284,0.131934033,0.001324906,0.004775059,0.000114071,0.000196689,0.026612903,0.0076818,0.395117704,0.005168763,0.810266667,0.287886798,0.393945908,0.101244278,0.009499477,0.009602205,0.055594892,0.373679556,0.277245913,0.010417449,0.813349566,0.735057047,0.32804399,8090000000.0,0.937523565,0.002341788,0.026448365,0.000115304,8660000000.0,0.593963306,8540000000.0,0.671569233,0.347774568,0.813349566,0.32804399,0.110971709,0.638231384,0.457438359,0.634263249,0.314008365,0.021872065,0,0.813265898,0.003245348,0.623968014,0.609290937,0.841061985,0.276569493,0.026792488,0.565164737,1,0.061498973,7
31,0,0.542144006,0.596053205,0.585042026,0.617023883,0.617182433,0.999139866,0.797615923,0.80948196,0.303562714,0.781757484,0.000207221,362000000.0,0.471945849,0.0,0.213786821,0.184610847,0.184610847,0.184610847,0.236172828,0.3289241,0.025318753,0.116358603,0.191458914,0.022102294,0.848033511,0.689381598,0.689381598,0.217591984,6920000000.0,0.000473609,0.263901905,0.391006296,0.014374994,0.013111878,0.630612252,0.003301143,0.078332376,0.921667624,0.006012132,0.369637181,0.005365848,0.116338528,0.190475831,0.399939445,0.133433283,0.00056202,0.011246835,0.000217632,0.000419856,0.029032258,0.025269157,0.407023812,0.00779617,0.848967006,0.604278223,0.618598293,0.286493303,0.013581452,0.018656023,0.081189349,0.371243357,0.277030139,0.002402557,0.964273126,0.737460554,0.329097856,0.0,0.945187008,0.002412379,0.034864012,0.000186573,0.000188065,0.593994175,0.000239623,0.671574531,0.160953073,0.964273126,0.329097856,0.110933234,0.646384719,0.460370511,0.644128577,0.3150057,0.020396855,0,0.833186683,0.001070028,0.624064234,0.617022977,0.842393406,0.277173458,0.026791169,0.565158453,1,0.049074638,7
35,0,0.504704334,0.549171391,0.535949462,0.62221998,0.622428977,0.999161127,0.797547445,0.809372204,0.303398601,0.781634957,0.000270127,0.000225815,0.475842748,660000000.0,0.5917603,0.179469892,0.179469892,0.179469892,0.219532949,0.326306854,0.016153183,0.110251608,0.181140318,0.022081829,0.848035734,0.689234819,0.689234819,0.217572194,6130000000.0,0.000477527,0.263549122,0.385259491,0.015336614,0.010981463,0.630676977,0.00197795,0.052453366,0.947546634,0.006152399,0.370428981,0.005365848,0.110280587,0.17868939,0.396566022,0.098950525,0.001158532,0.005462456,7800000000.0,0.000319999,0.023064516,0.014423571,0.401573913,0.005744739,0.816290754,0.311010238,0.392888444,0.218175951,0.011761861,0.023681611,0.048516714,0.377208185,0.277172733,0.009580163,0.839703257,0.735228838,0.327737509,0.0,0.936977225,0.00227905,0.037820258,0.000149869,0.00012203,0.59398264,0.000233525,0.671594244,0.162356842,0.839703257,0.327737509,0.110933234,0.669455804,0.471517462,0.629891349,0.31758421,0.019123997,0,0.806820093,0.001070656,0.623880911,0.622218215,0.840654802,0.276213371,0.026799577,0.56519823,1,0.073415642,7
38,0,0.552235168,0.600741387,0.59055624,0.619611122,0.619675983,0.999182619,0.797779304,0.809589243,0.303758732,0.781880151,0.000204445,4720000000.0,0.477780294,0.0,0.251543679,0.201972104,0.201972104,0.201972104,0.242601872,0.329136309,0.020009982,0.115870043,0.198689463,0.022096858,0.848053745,0.689382319,0.689382319,0.217592638,718000000.0,0.000455492,0.263844402,0.381487277,0.015820855,0.015032059,0.630612252,0.002466738,0.06270218,0.93729782,0.006171197,0.369637181,0.005365848,0.115874412,0.197737727,0.3957086,0.088455772,0.001107808,0.005707528,0.000418641,0.000279904,0.020806452,0.012240941,0.400985957,0.005503622,0.813210301,0.364662734,0.366727107,0.180805778,0.015208705,0.021648838,0.043937182,0.372490625,0.277012844,0.001933719,0.641153469,0.735211408,0.327652472,0.0,0.960836423,0.002542119,0.021510425,0.00016889,0.000173993,0.59399201,0.00023094,0.671580514,0.153567333,0.641153469,0.327652472,0.110933234,0.651251245,0.46252887,0.631720959,0.315554292,0.018540782,0,0.835265759,0.000693631,0.624090836,0.619608832,0.842359642,0.276568313,0.026791157,0.565158396,1,0.061531055,7
39,0,0.530785356,0.598288269,0.589378446,0.61359345,0.61359345,0.99912057,0.797543156,0.809459306,0.303475945,0.781726185,0.000168945,0.000129886,0.467926491,0.00019802,0.006275939,0.18692849,0.18692849,0.18692849,0.240143708,0.331576714,0.035648925,0.121732758,0.191007005,0.022100192,0.848032405,0.689382752,0.689382752,0.217591616,7990000000.0,0.000479124,0.263884809,0.392254387,0.010134758,0.006681955,0.630721497,0.006273083,0.120355534,0.879644466,0.005324593,0.373155544,0.005365848,0.12175322,0.189902722,0.405551544,0.154422789,0.000669555,0.009452772,6460000000.0,0.000366145,0.036612903,0.031308844,0.408618077,0.015178566,0.825815116,0.482239037,0.677034243,0.047580235,0.006991936,0.002015158,0.12508749,0.359970573,0.277366424,0.008467368,0.983535547,0.737161211,0.331744584,0.0,0.946786289,0.002415187,0.032773915,0.000186149,0.000134775,0.593970124,3630000000.0,0.671582972,0.277122564,0.983535547,0.331744584,0.110933234,0.66102102,0.463079909,0.640346789,0.317411838,0.02880514,0,0.83149302,0.001986567,0.623814634,0.613592148,0.842818132,0.279328778,0.026825436,0.565316711,1,0.031060842,7
42,0,0.599083508,0.64745966,0.642914503,0.61664913,0.616692371,0.999249983,0.797918889,0.809748474,0.303861696,0.782046046,8920000000.0,3680000000.0,0.472665509,0.000148015,0.130782468,0.215877966,0.215877966,0.215877966,0.27588163,0.335962368,0.028661313,0.13386532,0.226406568,0.022176031,0.848127105,0.689687217,0.689687217,0.217627896,8070000000.0,0.000509169,0.264828931,0.38344324,0.010806831,0.009204142,0.630660539,0.004832253,0.102185809,0.897814191,0.005768585,0.372713791,0.005695501,0.133820249,0.224605987,0.398204503,0.092953523,0.000730423,0.008667176,0.00014254,0.00022241,0.024677419,0.016867647,0.408199724,0.00957914,0.799915895,0.362248449,0.404914975,0.04024462,0.009383964,0.003012502,0.070567032,0.362707641,0.27713542,0.004027521,0.64571648,0.735037238,0.329027457,0.005465615,0.952830225,0.003155396,0.011445735,0.000185886,0.000171175,0.593975044,5090000000.0,0.671577671,0.195712392,0.64571648,0.329027457,0.114141005,0.648420717,0.460626314,0.638484204,0.315349825,0.027045169,0,0.857985872,0.02090308,0.625111534,0.616645909,0.844438616,0.278283916,0.02680421,0.565219879,1,0.037101874,7
43,0,0.475698338,0.537887048,0.525670539,0.605846149,0.605947044,0.998990233,0.797400112,0.809324812,0.303498664,0.781574045,0.000176693,0.000112058,0.461838739,0.000331033,0.054054054,0.198685264,0.198685264,0.198685264,0.215562069,0.318066068,0.02575737,0.098770458,0.171800859,0.022117196,0.848541243,0.690049303,0.690049303,0.217641358,6660000000.0,0.000447906,0.264128805,0.376932678,0.017918821,0.012525468,0.631544431,0.002739401,0.068023098,0.931976902,0.005698563,0.371146968,0.005365848,0.098742814,0.170824221,0.399545566,0.113943028,0.001012448,0.006250614,6970000000.0,0.00025494,0.024677419,0.013968245,0.393308609,0.006915995,0.873308947,0.544181731,0.675093268,0.214871201,0.013949013,0.015931616,0.071247161,0.341970044,0.277146598,0.010598848,0.967291993,0.738521782,0.328624921,0.0,0.933812036,0.002250597,0.027291034,0.000240408,0.000197517,0.594029959,0.000208825,0.671570077,0.222258472,0.967291993,0.328624921,0.110933234,0.639973776,0.458203923,0.567553274,0.314207174,0.016371035,0,0.799245439,0.001032221,0.624188321,0.605842956,0.840239281,0.276765605,0.027133327,0.566390871,1,0.056675298,7
