Index,Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,cluster_id
60,0,0.479354556,0.532272133,0.531452433,0.606682137,0.606746998,0.998995317,0.797362069,0.809283149,0.303421804,0.781501343,0.000184556,3770000000.0,0.466037593,0.000618062,0.0,0.172643378,0.172643378,0.172643378,0.208282122,0.324184763,0.021855196,0.098689032,0.168562175,0.02207467,0.847994996,0.688796818,0.688796818,0.217404125,7190000000.0,0.000420556,0.263846734,0.383527067,0.005495771,0.004577117,0.654476651,0.009862392,0.153701968,0.846298032,0.005192669,0.378010347,0.007271863,0.098579966,0.167589171,0.399546906,0.095952024,0.000728394,0.008689378,0.000235402,0.000118014,0.028548387,0.011579983,0.393263382,0.012717533,0.744675475,0.242064064,0.27084886,0.038437434,0.004821783,0.002226515,0.091330265,0.348574636,0.276050218,0.002097386,0.560552093,0.731415576,0.331187172,0.022965047,0.930078706,0.002212008,0.033834616,0.000111057,0.000103888,0.593907907,4530000000.0,0.67158255,0.406684516,0.560552093,0.331187172,0.12327144,0.65418797,0.461143332,0.60396459,0.316746414,0.052088237,0,0.79239256,0.010121537,0.623502642,0.606677665,0.839698384,0.281931582,0.024330355,0.573989743,1,0.023583315,4
76,0,0.424950032,0.483264283,0.471438514,0.597327722,0.597378169,0.998891093,0.797281001,0.809213624,0.303497939,0.781460922,0.000138417,8440000000.0,0.459309026,0.0,0.0,0.172896212,0.172896212,0.172896212,0.198260376,0.314529249,0.035028813,0.083869392,0.157415079,0.022047173,0.848001384,0.689175207,0.689175207,0.217573265,5710000000.0,0.00041307,0.263719297,0.369574532,0.014406195,0.010911593,0.630612252,0.005435942,0.110227651,0.889772349,0.008232536,0.369637181,0.005365848,0.083842233,0.156443707,0.403405308,0.182908546,0.001089548,0.005804873,8730000000.0,0.001944956,0.039677419,0.014922962,0.388480586,0.000984725,0.892191531,0.705837961,0.891709074,0.163447756,0.011016903,0.007424873,0.116591219,0.334431613,0.277183498,0.009101367,0.998156731,0.741252907,0.331086181,0.0,0.927445629,0.002099904,0.038329405,0.000181525,0.000146808,0.593992302,9280000000.0,0.671568046,0.05070981,0.998156731,0.331086181,0.110933234,0.633239381,0.457056424,0.542149832,0.313124323,0.020353066,0,0.766763091,0.001004444,0.624054455,0.597323446,0.837882553,0.278721601,0.026791157,0.565158396,1,0.034191044,4
81,0,0.482425779,0.548517226,0.530917073,0.610667493,0.610667493,0.999155003,0.797516042,0.809403451,0.303356545,0.781669905,8750000000.0,0.0,0.455915385,0.000362036,0.248102035,0.197252539,0.197252539,0.197252539,0.229932873,0.223951333,0.033047476,0.125152675,0.187467048,0.022248631,0.848404593,0.689222671,0.689222671,0.217585341,0.000103301,0.000455218,0.263650139,0.236559741,0.007093894,0.000371185,0.633068383,0.040125298,0.24207153,0.75792847,0.175089038,0.410427147,0.005394487,0.125116029,0.185144408,0.457627913,0.04197901,0.014618608,0.000432932,497000000.0,0.064043586,0.03,0.210992465,0.528595011,0.000461123,0.791961131,0.078291136,0.961314353,0.005847572,0.000462222,0.00012399,0.250330065,0.32431504,0.279905117,0.017472288,0.994618323,0.741106545,0.361623765,1150000000.0,0.935902026,0.00236591,0.007058485,0.001125843,9150000000.0,0.594037185,1790000000.0,0.671554878,0.000311988,0.994618323,0.361623765,0.110988987,0.635556274,0.458489401,0.438036113,0.310878528,0.04077025,0,0.801566055,0.005321662,0.61783831,0.61066235,0.841437549,0.303878757,0.027383548,0.5669684,1,0.013547116,4
90,1,0.435236192,0.498855212,0.485786177,0.596556595,0.596578215,0.998961346,0.797314341,0.809251251,0.303409236,0.781504571,5530000000.0,883000000.0,0.462133984,0.000331033,0.0,0.183515233,0.183515233,0.183515233,0.192020422,0.32075405,0.084274846,0.095513395,0.147924983,0.022042432,0.847922765,0.686030636,0.686030636,0.217212263,628000000.0,0.000466372,0.263396819,0.38088186,0.008464248,0.004795461,0.629780414,0.013273876,0.175529824,0.824470176,0.008563709,0.37950895,0.006225017,0.095502141,0.149181811,0.40875884,0.242878561,0.001097664,0.005763886,0.000144069,0.004032133,0.076612903,0.147440624,0.39233622,0.004681954,0.810300431,0.62173579,0.750830906,0.091381522,0.006807159,0.002934288,0.165140301,0.342673897,0.277330713,0.004633046,0.898106742,0.737959959,0.336845125,0.000623165,0.923855785,0.002109382,0.031571916,0.000114123,9790000000.0,0.5939401,4040000000.0,0.671561487,0.031316116,0.898106742,0.336845125,0.11200925,0.611322489,0.454664646,0.576034235,0.307353696,0.034351748,0,0.773658527,0.01191286,0.623871099,0.59655269,0.837513374,0.284405591,0.026595947,0.564016693,1,0.020186449,4
95,0,0.459123483,0.510957261,0.505808662,0.602660747,0.60258868,0.999016693,0.797317385,0.809256589,0.303298779,0.781503308,9620000000.0,3460000000.0,0.467267222,0.00049605,0.0,0.165732586,0.165521891,0.165521891,0.202514891,0.330975454,0.039172981,0.105447439,0.160126535,0.022090521,0.848067873,0.685937179,0.687983084,0.217418676,5590000000.0,0.000453421,0.26343878,0.400935137,0.006743817,0.005718121,0.628920494,0.011727264,0.166520543,0.833479457,0.006531847,0.378907272,0.006172004,0.105264872,0.160266948,0.403769712,0.166416792,0.00081361,0.007777403,0.000228905,0.00069976,0.053225806,0.04128784,0.399663056,0.00506356,0.766207063,0.440059424,0.49496124,0.10301112,0.005852186,0.004013781,0.13600644,0.354433749,0.277614057,0.002658021,0.777001737,0.733394066,0.334361461,0.00736538,0.926508907,0.002171371,0.042213557,0.00010401,968000000.0,0.593923871,6340000000.0,0.671580372,0.086908857,0.777001737,0.334361461,0.118779025,0.659895,0.461879454,0.63864435,0.318172038,0.042812007,0,0.781470021,0.044330421,0.623705415,0.602658445,0.838511681,0.283284064,0.026445386,0.562707878,1,0.021484238,4
104,0,0.472578365,0.538323157,0.527704909,0.601039219,0.601039219,0.998976483,0.797393472,0.809325073,0.303515825,0.781591168,0.000111705,3500000000.0,0.465215604,0.000221022,0.0,0.179849142,0.179849142,0.179849142,0.217452964,0.322451722,0.025787619,0.097141927,0.171198313,0.022099481,0.848224887,0.689426985,0.689426985,0.217606456,617000000.0,0.000470066,0.263994374,0.38260497,0.011257999,0.007660137,0.631519431,0.005580937,0.112071832,0.887928168,0.005392418,0.372153493,0.006181754,0.096975915,0.170115376,0.403914402,0.11994003,0.000458543,0.013802585,8500000000.0,0.000258722,0.031129032,0.018421632,0.392912869,0.010263687,0.818192419,0.372966994,0.530272294,0.059508088,0.007674527,0.00355393,0.088569171,0.34924303,0.277325248,0.009603565,0.7431541,0.73641978,0.329944417,0.001630613,0.93274273,0.002266578,0.017043979,0.000169594,0.000121431,0.593972919,5310000000.0,0.671579758,0.272525731,0.7431541,0.329944417,0.112247771,0.653751031,0.461712654,0.596028979,0.316192469,0.025977794,0,0.799600558,0.003949755,0.623899664,0.601036798,0.840313045,0.278826696,0.027295588,0.566786482,1,0.033583623,4
106,0,0.494076927,0.556803314,0.546174849,0.615431182,0.615532077,0.999037607,0.797460152,0.809382229,0.303504465,0.781645764,0.000283078,0.000117152,0.463279736,0.000262026,0.0,0.173907547,0.173907547,0.173907547,0.222652926,0.319339322,0.022611431,0.103330348,0.176470588,0.022065299,0.847982126,0.689267943,0.689267943,0.217578293,6390000000.0,0.000454769,0.263646253,0.37711896,0.015732868,0.010565362,0.631033479,0.006518389,0.12310669,0.87689331,0.005306879,0.374409226,0.005365848,0.103302555,0.175476963,0.40286004,0.112443778,0.000535644,0.011827493,6270000000.0,0.000182316,0.03016129,0.014309005,0.395603899,0.011885007,0.847652485,0.421629858,0.573873782,0.091751456,0.01117942,0.007030005,0.068930154,0.34367231,0.277214785,0.012105851,0.524353773,0.738789371,0.329296472,0.010809826,0.93601416,0.002291292,0.038763316,0.000200839,0.000150249,0.594005153,8850000000.0,0.671543172,0.375707361,0.524353773,0.329296472,0.120950168,0.603861677,0.451234725,0.57668327,0.308324442,0.01864394,0,0.809869803,0.000532333,0.62389848,0.615430343,0.841145494,0.279506503,0.026934382,0.565759812,1,0.030293652,4
108,0,0.470140886,0.525894025,0.519460357,0.595864743,0.595994465,0.998960653,0.797356258,0.809285883,0.303483921,0.781546676,4660000000.0,1680000000.0,0.461639113,0.000423042,0.0,0.236989592,0.236989592,0.236989592,0.209322114,0.318490486,0.0649606,0.095187688,0.164193718,0.022027403,0.847920083,0.689027533,0.68902736,0.21755296,6720000000.0,0.000480047,0.263553784,0.374259528,0.006529153,0.005656361,0.627081136,0.006727218,0.12540436,0.87459564,0.005427429,0.373951817,0.005836868,0.09519273,0.163396426,0.400664235,0.140929535,0.000742597,0.008522012,0.000258522,0.000289739,0.036774194,0.018216001,0.391929174,0.008344652,0.759927146,0.352955138,0.39158376,0.081161903,0.005751581,0.003861291,0.111304169,0.341292317,0.277749122,0.002363899,0.839175726,0.732590441,0.331277096,0.005086768,0.935639871,0.002169778,0.013441037,0.000104936,9910000000.0,0.59392165,6340000000.0,0.671571224,0.25574753,0.839175726,0.331277096,0.114210623,0.64115248,0.458915265,0.567188817,0.314278607,0.044166121,0,0.791207301,0.011975041,0.623553802,0.595860792,0.839659054,0.279658075,0.026245476,0.559778385,1,0.029682651,4
114,0,0.463364696,0.494494113,0.51330371,0.598704219,0.598725839,0.999013111,0.797219578,0.809146963,0.303135391,0.781474115,3790000000.0,543000000.0,0.466453621,0.000418042,0.0,0.154523619,0.154144368,0.154144368,0.204783965,0.322380986,0.022717304,0.100724697,0.156285305,0.02202576,0.847975185,0.679900334,0.679900334,0.217587471,5620000000.0,0.000383449,0.263371953,0.380825975,0.006050527,0.003950781,0.62966021,0.019419291,0.201771624,0.798228376,0.005131351,0.383786679,0.012372039,0.100591138,0.156172234,0.400246241,0.097451274,0.001211285,0.005219946,0.000269222,0.000132387,0.038870968,0.072238297,0.404592841,0.070110843,0.751484002,0.163369629,0.202069932,0.004313979,0.004804792,0.000363833,0.062578466,0.345192333,0.283051661,0.003572216,0.287460631,0.732043632,0.331338904,0.040951453,0.91591844,0.002103731,0.036633949,6940000000.0,5950000000.0,0.593915536,453000000.0,0.671571882,0.40358007,0.287460631,0.331338904,0.135766341,0.642417017,0.459209228,0.594035023,0.314417527,0.047515907,0,0.768874463,0.016305294,0.624078726,0.598703149,0.836133758,0.288862482,0.026533775,0.563535999,1,0.017057834,4
115,0,0.441963633,0.488552115,0.494137802,0.594697243,0.594697243,0.998901724,0.79728363,0.809219743,0.303480295,0.781470746,8480000000.0,0.0,0.460659437,0.000290029,0.0,0.16762884,0.16762884,0.16762884,0.198827645,0.316120818,0.037509264,0.084927937,0.156887851,0.021979504,0.847525944,0.686068232,0.686068232,0.217210936,6520000000.0,0.000409576,0.263263942,0.373942849,0.008249584,0.003351895,0.630194449,0.008733437,0.144632222,0.855367778,0.005236857,0.377513795,0.005365848,0.084892602,0.155923384,0.408957119,0.188905547,0.001219401,0.005188351,6520000000.0,0.000333616,0.045645161,0.012860773,0.389407747,0.005008571,0.797874564,0.273623265,0.633063231,0.031860812,0.003432079,0.001181675,0.142909548,0.338600031,0.278048258,0.012790302,0.939457836,0.735738034,0.333546847,0.00135306,0.920920242,0.00203576,0.023556289,0.000127303,5300000000.0,0.593940965,1840000000.0,0.671569234,0.294311814,0.939457836,0.333546847,0.112508783,0.636064299,0.458065692,0.554969334,0.313315441,0.035220091,0,0.769159788,0.000539275,0.622973389,0.594696552,0.837615353,0.281112596,0.026679979,0.56456595,1,0.025283563,4
